date,year,season,location,sampleID,microhabitat,scientificName,stage,number,benthicArea,invDens
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Leucrocuta sp.,larva,32,0.25,128
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Leucrocuta sp.,larva,41,0.25,164
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Leucrocuta sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Leucrocuta sp.,larva,8,0.25,32
2024-06-04,2024,Summer,Upstream,02URSU24.USH,USH,Leucrocuta sp.,larva,32,0.25,128
2024-06-04,2024,Summer,Upstream,02URSU24.USR,USR,Leucrocuta sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Leucrocuta sp.,larva,17,0.25,68
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Leucrocuta sp.,larva,26,0.25,104
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Leucrocuta sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Leucrocuta sp.,larva,39,0.25,156
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Leucrocuta sp.,larva,15,0.25,60
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Leucrocuta sp.,larva,22,0.25,88
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,DSR,Leucrocuta sp.,larva,9,0.25,36
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Leucrocuta sp.,larva,17,0.25,68
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Leucrocuta sp.,larva,13,0.25,52
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Leucrocuta sp.,larva,26,0.25,104
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Leucrocuta sp.,larva,65,0.25,260
2024-05-31,2024,Summer,Upstream,01URSU24.USR,USR,Leucrocuta sp.,larva,60,0.5,120
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Leucrocuta sp.,larva,11,0.25,44
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Leucrocuta sp.,larva,15,0.25,60
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Leucrocuta sp.,larva,20,0.25,80
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Leucrocuta sp.,larva,44,0.25,176
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Leucrocuta sp.,larva,24,0.25,96
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Leucrocuta sp.,larva,16,0.25,64
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Leucrocuta sp.,larva,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Leucrocuta sp.,larva,22,0.25,88
2024-06-03,2024,Summer,Downstream,01DRSU24.DFR,DFR,Leucrocuta sp.,larva,35,0.25,140
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Leucrocuta sp.,larva,36,0.25,144
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Leucrocuta sp.,larva,7,0.25,28
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Leucrocuta sp.,larva,45,0.25,180
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Leuctra sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UM,UM,Leuctra sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Leuctra sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Leuctra sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.USH,USH,Leuctra sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Leuctra sp.,larva,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Leuctra sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Leuctra sp.,larva,5,0.25,20
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Leuctra sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Leuctra sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Leuctra sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Leuctra sp.,larva,3,0.25,12
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Leuctra sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Leuctra sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Limoniidae sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Maccaffertium sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Maccaffertium sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Maccaffertium sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USH,USH,Maccaffertium sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Maccaffertium sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Maccaffertium sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USR,USR,Maccaffertium sp.,larva,12,0.5,24
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Maccaffertium sp.,larva,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Maccaffertium sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Maccaffertium sp.,larva,3,0.25,12
2024-06-03,2024,Summer,Downstream,01DRSU24.DFR,DFR,Maccaffertium sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Maccaffertium sp.,larva,3,0.25,12
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Macroveliidae sp.,adult,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USR,USR,Microtendipes sp.,larva,28,0.25,112
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Nematomorpha sp.,adult,27,0.25,108
2024-06-10,2024,Summer,Upstream,03URSU24.USR,USR,Nematomorpha sp.,adult,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Nematomorpha sp.,adult,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Nematomorpha sp.,adult,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Nematomorpha sp.,adult,3,0.25,12
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Nematomorpha sp.,adult,6,0.25,24
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Nematomorpha sp.,adult,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Nematomorpha sp.,adult,7,0.25,28
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,DSR,Nematomorpha sp.,adult,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Nematomorpha sp.,adult,7,0.25,28
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Nematomorpha sp.,adult,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Nematomorpha sp.,adult,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Nematomorpha sp.,adult,5,0.25,20
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Nematomorpha sp.,adult,6,0.25,24
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Nematomorpha sp.,adult,4,0.25,16
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Nematomorpha sp.,adult,34,0.25,136
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Neophylax sp.,larva,2,0.25,8
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Neophylax sp.,pupa,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Neophylax sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USR,USR,Neophylax sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Neophylax sp.,larva,3,0.25,12
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,DSR,Neophylax sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Neophylax sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Neophylax sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Neophylax sp.,larva,17,0.25,68
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Neophylax sp.,larva,3,0.25,12
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Nigronia sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Nigronia sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Nigronia sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DFR,DFR,Nigronia sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Notonectidae sp.,adult,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Notonectidae sp.,adult,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Ophiogomphus mainensis,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Optioservus sp.,larva,5,0.25,20
2024-06-10,2024,Summer,Upstream,03URSU24.UM,UM,Optioservus sp.,larva,5,0.25,20
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Optioservus sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Optioservus sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Optioservus sp.,larva,4,0.25,16
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Optioservus sp.,larva,11,0.25,44
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Optioservus sp.,larva,46,0.25,184
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Optioservus sp.,adult,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Optioservus sp.,larva,18,0.25,72
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,DSR,Optioservus sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Optioservus sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Optioservus sp.,adult,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Optioservus sp.,larva,5,0.25,20
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Optioservus sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Optioservus sp.,adult,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Optioservus sp.,larva,8,0.25,32
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Optioservus sp.,larva,12,0.25,48
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Optioservus sp.,adult,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Optioservus sp.,larva,10,0.25,40
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Optioservus sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Optioservus sp.,larva,7,0.25,28
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Oulimnius sp.,adult,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Oulimnius sp.,larva,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Oulimnius sp.,larva,4,0.25,16
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Oulimnius sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Oulimnius sp.,adult,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Oulimnius sp.,larva,3,0.25,12
2024-06-10,2024,Summer,Upstream,03URSU24.UM,UM,Paragnetina sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Paragnetina sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Paragnetina sp.,larva,11,0.25,44
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Paragnetina sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Paragnetina sp.,larva,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Paragnetina sp.,larva,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Paragnetina sp.,larva,16,0.25,64
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Paragnetina sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Paragnetina sp.,larva,7,0.25,28
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Paragnetina sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Perlesta sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Perlesta sp.,larva,24,0.25,96
2024-06-04,2024,Summer,Upstream,02URSU24.USH,USH,Perlesta sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Perlesta sp.,larva,15,0.25,60
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Perlesta sp.,larva,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Perlesta sp.,larva,5,0.25,20
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Perlesta sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Perlesta sp.,larva,3,0.25,12
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Perlesta sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Perlesta sp.,larva,5,0.25,20
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Perlesta sp.,larva,20,0.25,80
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Perlesta sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Perlesta sp.,larva,4,0.25,16
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Perlesta sp.,larva,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Perlesta sp.,larva,15,0.25,60
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Perlidae sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Perlidae sp.,larva,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Perlidae sp.,larva,14,0.25,56
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Petrophila sp.,larva,2,0.25,8
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Philopotamidae sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Philopotamidae sp.,pupa,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Philopotamidae sp.,larva,6,0.25,24
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Philopotamidae sp.,larva,6,0.25,24
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Philopotamidae sp.,adult,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Philopotamidae sp.,larva,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Philopotamidae sp.,pupa,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Philopotamidae sp.,pupa,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Physa sp.,adult,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Physa sp.,adult,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Pisidiidae sp.,adult,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Pisidiidae sp.,adult,8,0.25,32
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Pisidiidae sp.,adult,3,0.25,12
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Pisidiidae sp.,adult,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Platyhelminthes sp.,adult,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Plauditus sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Plauditus sp.,larva,6,0.25,24
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Plauditus sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Plauditus sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Plauditus sp.,larva,3,0.25,12
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Plauditus sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Plauditus sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Plauditus sp.,larva,6,0.25,24
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Plauditus sp.,larva,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Plauditus sp.,larva,2,0.25,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Plauditus sp.,larva,4,0.25,16
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Plauditus sp.,larva,5,0.25,20
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Plauditus sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Plauditus sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Plauditus sp.,larva,9,0.25,36
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Plectrocnemia sp.,larva,3,0.25,12
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Plectrocnemia sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Polycentropodidae sp.,pupa,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Polycentropodidae sp.,pupa,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Polycentropodidae sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Polycentropodidae sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Procloeon sp.,larva,9,0.25,36
2024-06-10,2024,Summer,Upstream,03URSU24.UM,UM,Procloeon sp.,larva,3,0.25,12
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Procloeon sp.,larva,9,0.25,36
2024-06-10,2024,Summer,Upstream,03URSU24.USU,USU,Procloeon sp.,larva,52,0.25,208
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Procloeon sp.,larva,4,0.25,16
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Procloeon sp.,larva,5,0.25,20
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Procloeon sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USH,USH,Procloeon sp.,larva,8,0.25,32
2024-06-04,2024,Summer,Upstream,02URSU24.USR,USR,Procloeon sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Procloeon sp.,larva,28,0.25,112
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Procloeon sp.,larva,5,0.25,20
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Procloeon sp.,larva,5,0.25,20
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Procloeon sp.,larva,7,0.25,28
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Procloeon sp.,larva,51,0.25,204
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Procloeon sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Procloeon sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Procloeon sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Procloeon sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Procloeon sp.,larva,33,0.25,132
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Procloeon sp.,larva,9,0.25,36
2024-06-05,2024,Summer,Downstream,02DRSU24.DM,DM,Procloeon sp.,larva,9,0.25,36
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Procloeon sp.,larva,17,0.25,68
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Procloeon sp.,larva,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Procloeon sp.,larva,15,0.25,60
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Procloeon sp.,larva,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Procloeon sp.,larva,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Procloeon sp.,larva,50,0.25,200
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Procloeon sp.,larva,10,0.25,40
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Prostoma sp.,adult,13,0.25,52
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Prostoma sp.,adult,4,0.25,16
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Prostoma sp.,adult,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Prostoma sp.,adult,2,0.25,8
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Prostoma sp.,adult,16,0.25,64
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Psephenus sp.,larva,10,0.25,40
2024-06-10,2024,Summer,Upstream,03URSU24.UM,UM,Psephenus sp.,larva,7,0.25,28
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Psephenus sp.,larva,2,0.25,8
2024-06-10,2024,Summer,Upstream,03URSU24.USR,USR,Psephenus sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Psephenus sp.,larva,7,0.25,28
2024-06-04,2024,Summer,Upstream,02URSU24.USR,USR,Psephenus sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Psephenus sp.,larva,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Psephenus sp.,larva,5,0.25,20
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Psephenus sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DM,DM,Psephenus sp.,larva,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Psephenus sp.,larva,8,0.25,32
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Psephenus sp.,larva,17,0.25,68
2024-06-12,2024,Summer,Downstream,03DRSU24.DSR,DSR,Psephenus sp.,larva,9,0.25,36
2024-05-31,2024,Summer,Upstream,01URSU24.UFR,UFR,Psephenus sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Psephenus sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USR,USR,Psephenus sp.,larva,4,0.5,8
2024-06-05,2024,Summer,Downstream,02DRSU24.DFR,DFR,Psephenus sp.,larva,9,0.25,36
2024-06-05,2024,Summer,Downstream,02DRSU24.DSH,DSH,Psephenus sp.,larva,6,0.25,24
2024-06-05,2024,Summer,Downstream,02DRSU24.DSP,DSP,Psephenus sp.,larva,16,0.25,64
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Psephenus sp.,larva,6,0.25,24
2024-06-03,2024,Summer,Downstream,01DRSU24.DFR,DFR,Psephenus sp.,larva,4,0.25,16
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Psephenus sp.,larva,3,0.25,12
2024-06-03,2024,Summer,Downstream,01DRSU24.DSH,DSH,Psephenus sp.,larva,3,0.25,12
2024-06-03,2024,Summer,Downstream,01DRSU24.DSP,DSP,Psephenus sp.,larva,7,0.25,28
2024-06-03,2024,Summer,Downstream,01DRSU24.DSR,DSR,Psephenus sp.,larva,10,0.25,40
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Psychomyia sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.UFR,UFR,Pycnopsyche sp.,larva,2,0.25,8
2024-06-10,2024,Summer,Upstream,03URSU24.USR,USR,Pycnopsyche sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UFR,UFR,Pycnopsyche sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Pycnopsyche sp.,larva,2,0.25,8
2024-05-31,2024,Summer,Upstream,01URSU24.USH,USH,Pycnopsyche sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.USU,USU,Pycnopsyche sp.,larva,1,0.25,4
2024-06-03,2024,Summer,Downstream,01DRSU24.DM,DM,Pycnopsyche sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DFR,DFR,Rhagovelia sp.,adult,1,0.25,4
2024-06-05,2024,Summer,Downstream,02DRSU24.DSR,DSR,Rhagovelia sp.,adult,9,0.25,36
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Rhithrogena sp.,larva,2,0.25,8
2024-06-04,2024,Summer,Upstream,02URSU24.UM,UM,Rhithrogena sp.,larva,1,0.25,4
2024-06-10,2024,Summer,Upstream,03URSU24.USH,USH,Rhyacophila sp.,larva,1,0.25,4
2024-06-04,2024,Summer,Upstream,02URSU24.USU,USU,Rhyacophila sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Rhyacophila sp.,larva,1,0.25,4
2024-06-12,2024,Summer,Downstream,03DRSU24.DSH,DSH,Rhyacophila sp.,larva,2,0.25,8
2024-06-12,2024,Summer,Downstream,03DRSU24.DSP,DSP,Rhyacophila sp.,larva,1,0.25,4
2024-05-31,2024,Summer,Upstream,01URSU24.UM,UM,Rhyacophila sp.,larva,2,0.25,8
